tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
C,41.33,16.33,25.0,,phone,0,phoenix,Hvac Repair Service Experts,,,,+1 602-584-5977,,,,https://www.google.com/maps/place/Hvac+Repair+Service+Experts/data=!4m7!3m6!1s0x4d693d18bff623c3:0xaa4af47d3a22ec79!8m2!3d33.485838!4d-112.1680065!16s%2Fg%2F11q41jp2w4!19sChIJwyP2vxg9aU0ReewiOn30Sqo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Hvac+Repair+Service+Experts/data=!4m7!3m6!1s0x4d693d18bff623c3:0xaa4af47d3a22ec79!8m2!3d33.485838!4d-112.1680065!16s%2Fg%2F11q41jp2w4!19sChIJwyP2vxg9aU0ReewiOn30Sqo?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,AC Medics N. 99th Ave.,info@phoenixacrepair.com,info@phoenixacrepair.com,agent_browser_crawl,+1 623-266-2660,,https://phoenixacrepair.com,"13640 N 99th Ave #200, Sun City, AZ 85351, United States",https://www.google.com/maps/place/AC+Medics+N.+99th+Ave./data=!4m7!3m6!1s0x872b43faa5570d63:0x4350f6ece930c72!8m2!3d33.6084187!4d-112.2702443!16s%2Fg%2F11l_0l998v!19sChIJYw1XpfpDK4cRcgyTzm4PNQQ,https://www.facebook.com/acmedicsaz,https://www.instagram.com/ac.medics_/;https://www.instagram.com/acmedics_az/,https://www.linkedin.com/company/ac-medics/;https://www.linkedin.com/company/acmedics?_l=en_US,https://www.yelp.com/writeareview/biz/O2tkdEOzLAO9i8WnCl3abA?return_url=%2Fbiz%2FO2tkdEOzLAO9i8WnCl3abA&review_origin=biz-details-war-button,https://www.tiktok.com/@ac.medics,https://www.youtube.com/channel/UC_EuteB23jBUzRNTdxwD47g,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://phoenixacrepair.com/,https://www.google.com/maps/place/AC+Medics+N.+99th+Ave./data=!4m7!3m6!1s0x872b43faa5570d63:0x4350f6ece930c72!8m2!3d33.6084187!4d-112.2702443!16s%2Fg%2F11l_0l998v!19sChIJYw1XpfpDK4cRcgyTzm4PNQQ?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_phoenixacrepair.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,1st Choice Mechanical,,,,+1 623-321-2515,,https://1stchoicemechanicalaz.com/about-us,"22025 N 103rd Ln, Peoria, AZ 85383, United States",https://www.google.com/maps/place/1st+Choice+Mechanical/data=!4m7!3m6!1s0x872b5d1f10cc0001:0x2838fe65fd8bd078!8m2!3d33.6833024!4d-112.2820151!16s%2Fg%2F11t13v0btk!19sChIJAQDMEB9dK4cReNCL_WX-OCg,https://www.facebook.com/1stChoiceMechanicalAZ/,https://www.instagram.com/1stchoicemechanicalaz/?hl=en,,https://www.yelp.com/biz/1st-choice-mechanical-and-ac-repair-phoenix-3,,https://www.youtube.com/channel/UCc-ufnv0xOrr_lLpZNPWb5Q?view_as=subscriber,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,https://1stchoicemechanicalaz.com/about-us/,https://www.google.com/maps/place/1st+Choice+Mechanical/data=!4m7!3m6!1s0x872b5d1f10cc0001:0x2838fe65fd8bd078!8m2!3d33.6833024!4d-112.2820151!16s%2Fg%2F11t13v0btk!19sChIJAQDMEB9dK4cReNCL_WX-OCg?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_1stchoicemechanicalaz.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Desert Air Conditioning LLC,carterhenderson@masterrepairservicez.com,carterhenderson@masterrepairservicez.com,agent_browser_crawl,+1 623-260-1187,,https://masterrepairservicez.com,"2519 W Brookhart Way, Phoenix, AZ 85085, United States",https://www.google.com/maps/place/Desert+Air+Conditioning+LLC/data=!4m7!3m6!1s0x872b65ec66e5555f:0x7d044f45ff4bea58!8m2!3d33.7432775!4d-112.1134488!16s%2Fg%2F11zkx0zs3r!19sChIJX1XlZuxlK4cRWOpL_0VPBH0,https://facebook.com/,https://instagram.com/,,,https://tiktok.com/,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://masterrepairservicez.com/,https://www.google.com/maps/place/Desert+Air+Conditioning+LLC/data=!4m7!3m6!1s0x872b65ec66e5555f:0x7d044f45ff4bea58!8m2!3d33.7432775!4d-112.1134488!16s%2Fg%2F11zkx0zs3r!19sChIJX1XlZuxlK4cRWOpL_0VPBH0?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_masterrepairservicez.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.23,16.23,25.0,,phone,0,phoenix,"Tucker Hill Air, Plumbing, and Electric - Chandler",info@tuckerhillaz.com,info@tuckerhillaz.com,agent_browser_crawl,+1 602-767-7975,,http://tuckerhillaz.com,"3100 W Ray Rd, Chandler, AZ 85226, United States","https://www.google.com/maps/place/Tucker+Hill+Air,+Plumbing,+and+Electric+-+Chandler/data=!4m7!3m6!1s0x872b078a0e4d7157:0x9d66d0e3face0d01!8m2!3d33.3207955!4d-111.8956383!16s%2Fg%2F11t_h49wxc!19sChIJV3FNDooHK4cRAQ3O-uPQZp0",https://www.facebook.com/TuckerHillAZ,https://instagram.com/tuckerhillaz,,,,,,,,,,,,frontline_communication,2,"Ask for a written estimate after visiting our residence, and Joshua said sure. Two days later called and followed up and he said he won’t do that since price on supplies is keep going up and as a matter of fact just went up 9%. For the job he was going to do,  he needed 7 feet of wire and two outlets. 9% increase would have been $2 when he quoted me for the whole job $1200. Such a non-sense and bad sales/customer service. Had another company came the next day and quoted me $800 and honor their quote for 30 days.","Very Disappointing . I am giving this bad review because the technician job should be focus on what he is hired to do  which is AC Turn up,  but instead he gave extremely terrible , false and misleading information to my tenant. Also he …",,,1,0,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,followup_dropped;frontline_communication,,ok,,91,4.5,5,11,http://tuckerhillaz.com/,"https://www.google.com/maps/place/Tucker+Hill+Air,+Plumbing,+and+Electric+-+Chandler/data=!4m7!3m6!1s0x872b078a0e4d7157:0x9d66d0e3face0d01!8m2!3d33.3207955!4d-111.8956383!16s%2Fg%2F11t_h49wxc!19sChIJV3FNDooHK4cRAQ3O-uPQZp0?authuser=0&hl=en&rclk=1",,TRUE,shared_hostname_tuckerhillaz.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,40.92,15.92,25.0,,phone,0,phoenix,A-1 Heating & Cooling Inc,josea1coolingandheating@gmail.com,josea1coolingandheating@gmail.com,agent_browser_crawl,+1 602-944-0080,,https://www.a1coolingheating.com,"11020 N 15th St, Phoenix, AZ 85020, United States",https://www.google.com/maps/place/A-1+Heating+%26+Cooling+Inc/data=!4m7!3m6!1s0x872b6d888128b497:0x77062a15182bd5b6!8m2!3d33.5868959!4d-112.0507666!16s%2Fg%2F1tmxx1gg!19sChIJl7QogYhtK4cRttUrGBUqBnc,,https://www.instagram.com/a1coolingheating_,,,https://www.tiktok.com/@a1coolingandheating,,,,,,,,,frontline_communication,2,"HIGHLY WOULD NOT RECOMMEND. There google review is what I should have checked first but shame on me. I just got off the phone with the owner who was rude and would not let me explain the situation. If you have the option go with anyone else, they are just not worth the time or frustration. They are also shady since moist places will bill at the time of service, they try to give you hidden fees without explaining them.

Also there website is from 15 years ago, never updated it and the SSL is expired. They barely care enough to do anything besides bill you.",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;frontline_communication,,ok,,5,3.4,1,3,https://www.a1coolingheating.com/,https://www.google.com/maps/place/A-1+Heating+%26+Cooling+Inc/data=!4m7!3m6!1s0x872b6d888128b497:0x77062a15182bd5b6!8m2!3d33.5868959!4d-112.0507666!16s%2Fg%2F1tmxx1gg!19sChIJl7QogYhtK4cRttUrGBUqBnc?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_a1coolingheating.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,40.49,15.49,25.0,,phone,0,phoenix,Lennox Stores (Parts Plus),dloplhvacr-labor@maryland.gov,dloplhvacr-labor@maryland.gov,agent_browser_crawl,+1 602-276-4731,,https://www.lennoxpros.com/stores/location/litchfield-park,"16555 W Glendale Ave, Litchfield Park, AZ 85340, United States",https://www.google.com/maps/place/Lennox+Stores+%28Parts+Plus%29/data=!4m7!3m6!1s0x872b11c5de2b5747:0x6718568e9c1b2b59!8m2!3d33.5371582!4d-112.4135609!16s%2Fg%2F1tdylp4f!19sChIJR1cr3sURK4cRWSsbnI5WGGc,,,,,,,,,,,,,,frontline_communication,1,"Tony has the worst customer service ever. Get a job that you enjoy. Then come to find out called different location they have coil in stock when Tony with bad Customer service said ""that's the coil in high demand going to take couple months"".  Wow","Rude lady up front, acted like we were bothering her since we were only seeking information and not purchasing anything. There was no one else in the store....",,,0,0,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,ok,,73,4.4,42,50,https://www.lennoxpros.com/stores/location/litchfield-park?utm_source=G&utm_medium=local&utm_campaign=google-local,https://www.google.com/maps/place/Lennox+Stores+%28Parts+Plus%29/data=!4m7!3m6!1s0x872b11c5de2b5747:0x6718568e9c1b2b59!8m2!3d33.5371582!4d-112.4135609!16s%2Fg%2F1tdylp4f!19sChIJR1cr3sURK4cRWSsbnI5WGGc?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_lennoxpros.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,
C,40.33,15.33,25.0,,phone,0,phoenix,Ferguson HVAC Supply,customer.support@ferguson.com,customer.support@ferguson.com,agent_browser_crawl,+1 480-832-3438,,https://www.ferguson.com/store/az/mesa/hvac-1403,"3457 E Main St, Mesa, AZ 85213, United States",https://www.google.com/maps/place/Ferguson+HVAC+Supply/data=!4m7!3m6!1s0x88579fc69f30dd9d:0x74ff4a58287576f5!8m2!3d33.4149194!4d-111.755591!16s%2Fg%2F1w0j4xbm!19sChIJnd0wn8afV4gR9XZ1KFhK_3Q,,,,,,,,,,,,,,frontline_communication,1,"Customer service is horrible. Sold me parts a month ago, as a stay at home mom. Not a professional, and they damn well knew it. Would not sell me a tiny part today. Old man had a crappy additude. Thanks for helping my day along.","Lots of product, good prices but they don't really like to help the DIY little guys. kinda unfriendly! They want the pros,  not us little guys.",,,1,0,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,ok,,63,4.4,50,55,https://www.ferguson.com/store/az/mesa/hvac-1403?utm_source=google&utm_medium=organic&utm_campaign=hvac_lis_listingtraffic&utm_content=listing,https://www.google.com/maps/place/Ferguson+HVAC+Supply/data=!4m7!3m6!1s0x88579fc69f30dd9d:0x74ff4a58287576f5!8m2!3d33.4149194!4d-111.755591!16s%2Fg%2F1w0j4xbm!19sChIJnd0wn8afV4gR9XZ1KFhK_3Q?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ferguson.com_4x,FALSE,,0,FALSE,FALSE,,,,,,,
C,40.05,15.05,25.0,,phone,0,phoenix,Lindauer Enterprise Heating & Cooling,tatem.sonshvac@gmail.com,tatem.sonshvac@gmail.com,agent_browser_crawl,+1 623-266-3551,,https://www.facebook.com/LindauerHVAC,"8540 W Avenida Del Sol, Peoria, AZ 85383, United States",https://www.google.com/maps/place/Lindauer+Enterprise+Heating+%26+Cooling/data=!4m7!3m6!1s0x872b5d7cc74356f7:0x35dea1d9336ce693!8m2!3d33.7002316!4d-112.2428373!16s%2Fg%2F1v4ptghv!19sChIJ91ZDx3xdK4cRk-ZsM9mh3jU,https://www.facebook.com/people/Tatem-Sons/61555365332644/;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_contact_and_basic_info;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_family_and_relationships;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_life_events;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_places;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_privacy_and_legal_info;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_profile_transparency;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_work_and_education;https://www.facebook.com/photo.php?fbid=122106220826178844&set=pb.61555365332644.-2207520000&type=3;https://www.facebook.com/photo.php?fbid=122272652420178844&set=pb.61555365332644.-2207520000&type=3;https://www.facebook.com/photo/?fbid=122106220826178844&set=a.122106213980178844;https://www.facebook.com/photo/?fbid=122272652420178844&set=a.122099462402178844&__tn__=%3C;https://www.facebook.com/profile.php?id=61555365332644;https://www.facebook.com/profile.php?id=61555365332644&sk=about;https://www.facebook.com/profile.php?id=61555365332644&sk=followers;https://www.facebook.com/profile.php?id=61555365332644&sk=following;https://www.facebook.com/profile.php?id=61555365332644&sk=photos;https://www.facebook.com/recover/initiate?ars=royal_blue_bar,,,,,,,,,,,,,calls_unanswered,2,"I just started using them and Very disappointed. Stacy and Tony came to a conclusion that we were stealing Brian to do the job without them knowing. While Brian came to do the AC job I gave him another job because the Office didn't pick up several phone calls we made. Brian said since, my office didn't pick up the phone I can let my boss know and open a new ticket and do the job between 3:30 and 4pm the same day. He never showed up and the tenant was furious because no one showed up. When I texted Brian about not showing up he texted back saying he is at the warehouse. Today we received a message from Stacy accusing us trying to use their employee without them knowing. If I was trying to use Brian why did he say that he will be at the property between 3:30 and 4pm? I have the proof for that. I passed the message with Brian's name to the management right away. Management company won't take anyone coming to do the job at the property without proper invoice. According to Stacy and Tony if we were stealing the worker, how can Brian get paid without submitting proper invoice? They were not professional enough to respect the customer and verify before making the decision. I had my dad do the talking and he received a message today stating ""our service won't be available anymore because we were going to use him without the company knowing"". We are not kids we are adults doing business. I won't my money back ASAP. Money back for signing 1 year contract week ago.They came to a quick conclusion because we had an accent and foreigner. I didn't ask for free service. Don't accuse the customers without knowing the true story. It doesn't matter how many years of experience you'll have. Inappropriate business practice and unprofessional. Don't do this to any customers without knowing the true story.",,,,1,,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,calls_unanswered;frontline_communication,,ok,,9,4.1,1,6,,https://www.google.com/maps/place/Lindauer+Enterprise+Heating+%26+Cooling/data=!4m7!3m6!1s0x872b5d7cc74356f7:0x35dea1d9336ce693!8m2!3d33.7002316!4d-112.2428373!16s%2Fg%2F1v4ptghv!19sChIJ91ZDx3xdK4cRk-ZsM9mh3jU?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_facebook.com_15x,FALSE,,0,FALSE,FALSE,,,,,,,
C,40.04,15.04,25.0,,phone,0,phoenix,Firestone Complete Auto Care,784290@bfrc.com,784290@bfrc.com;smshelp@paradox.ai,agent_browser_crawl;agent_browser_crawl,+1 623-428-1928,,https://www.firestonecompleteautocare.com/arizona/glendale/1124-thunderbird-st/?cmp=oloc_google_localmaps_maps,"1124 Thunderbird St, Glendale, AZ 85307, United States",https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x872b46c75a7f8d0d:0x11098ba66ad88e45!8m2!3d33.5412631!4d-112.3508209!16s%2Fg%2F1tfwdz88!19sChIJDY1_WsdGK4cRRY7YaqaLCRE,https://www.facebook.com/FirestoneCompleteAuto,https://www.instagram.com/firestoneauto,,,https://www.tiktok.com/@firestoneauto,,,,,,,,,frontline_communication,1,"Services completed between 1/5 - 1/20 2026:

No complaints on the bushings, control arms, oil change, tires etc.

I had a CV Axle removed at a Firestone in Glendale, it failed and then was replaced again for free.
I assumed (wrongly) they would have taken care of things and topped off fluids. They did not.

A week in noticed things were not running great, odd shifting and outright would not shift properly.

Turns out my transmission fluids had been bled and not replaced, they do not do transmission anything here. So I was running on dry, and had no idea because they did not tell me.

I went to All About Transmissions and they topped off my fluids and saved my bacon.

I relied too much on their professionalism, and got nearly got burned BAD.

Spent $4000 here and I could have ended up with another $3000 in repairs due to negligence.

Go somewhere else brothers and sisters, you deserve better.

Edit 3/2/26:
Update, my alternator had been (apparently) underperforming for some time and finally failed. Another $600 to have that fixed by Imperial Auto Care because, Firestone had failed to find this during their ""complete care"" inspection.

The output on my alternator from 14.8v was measured at 9.5v, this was CERTAINLY PREVENTABLE.

I could deal with it and bemoan my rotten luck if I hadn't just footed a huge bill from supposed professionals who I trusted to have taken care of my vehicle a month prior.","They took over 80 minutes to do the oil change and tire rotation, and it was wildly expensive for such a slow speed. I could have gone to a 15 minute place for that price. They told me it should be done within my lunch break, and then seemed confused when I asked at 1pm when it would be done.
My car steering wheel was DISGUSTING. Absolutely coated in sticky grime, which is so disrespectful. Okay, you forgot to remove your gloves, it happens, but to not clean it before you return my property to me is just so insulting.
They also put findings on my report, and never mentioned them to me, and said I declined a new air filter when they never even brought it up.",,,1,2,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,ok,,356,4.3,7,11,https://www.firestonecompleteautocare.com/arizona/glendale/1124-thunderbird-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x872b46c75a7f8d0d:0x11098ba66ad88e45!8m2!3d33.5412631!4d-112.3508209!16s%2Fg%2F1tfwdz88!19sChIJDY1_WsdGK4cRRY7YaqaLCRE?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_firestonecompleteautocare.com_12x,FALSE,,0,FALSE,FALSE,,,,,,,
C,39.86,14.86,25.0,,phone,0,phoenix,Firestone Complete Auto Care,784290@bfrc.com,784290@bfrc.com;smshelp@paradox.ai,agent_browser_crawl;agent_browser_crawl,+1 480-400-8485,,https://www.firestonecompleteautocare.com/arizona/scottsdale/7531-e-camelback-rd/?cmp=oloc_google_localmaps_maps,"7531 E Camelback Rd, Scottsdale, AZ 85251, United States",https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x872b0bba5640d547:0xe62219d7b98c82cc!8m2!3d33.5018646!4d-111.9191328!16s%2Fg%2F1tnbllt1!19sChIJR9VAVroLK4cRzIKMudcZIuY,https://www.facebook.com/FirestoneCompleteAuto,https://www.instagram.com/firestoneauto,,,https://www.tiktok.com/@firestoneauto,,,,,,,,,frontline_communication,2,"They repaired an inverter water pump and an oxygen sensor on my Prius. They charged me $100 for diagnostics. They said $50 of that was for a visual inspection and $50 for running codes. When I went to pick up my car, I noticed the muffler hanging lower than it was, almost touching the ground. Three days later I was driving my car and I heard something being drug on the ground. I parked my car and it was the muffler. The end of it had broken off and somehow it had come totally unwelded as well. I looked under the car and I believe 1-2 bar like pieces are missing because there’s two barlike pieces hanging down. When I called them and asked them why they didn’t tell me these were hanging down when I brought it in or that I was missing parts. I paid $100 for diagnostics including $50 for a visual. They said they noticed these metal pieces hanging down and the muffler being low. I feel like they lied to me and didn’t accept responsibility for the problems they created on my car. They caused the problems which is why they never prod me about them. They told me I could bring it in and have them look at it. Then told me they don’t work on exhaust systems. The muffler is touching the ground and I can’t drive my car because of it. Then he told me to tow it in. It’s 20 miles from where I live in Phoenix. That would probably be a $500 tow. DON’T TAKE YOUR CAR HERE!!!!! They’re not honest and they create more problems with your car when you bring it in for repairs. They also overcharge you for parts. And charge for diagnostics and clearly don’t even do it. Plus, their website says they do free diagnostics.",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;frontline_communication,,ok,,750,4.6,3,10,https://www.firestonecompleteautocare.com/arizona/scottsdale/7531-e-camelback-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x872b0bba5640d547:0xe62219d7b98c82cc!8m2!3d33.5018646!4d-111.9191328!16s%2Fg%2F1tnbllt1!19sChIJR9VAVroLK4cRzIKMudcZIuY?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_firestonecompleteautocare.com_12x,FALSE,,0,FALSE,FALSE,,,,,,,
C,39.7,14.7,25.0,,phone,0,phoenix,America’s Home Services LLC,office@americahomeservicesllc.com,office@americahomeservicesllc.com,agent_browser_crawl,+1 623-462-3485,,https://americahomeservicesllc.com/phoenix,"14819 N Cave Creek Rd Ste 11, Phoenix, AZ 85032, United States",https://www.google.com/maps/place/America%E2%80%99s+Home+Services+LLC/data=!4m7!3m6!1s0x872b73b27cbd85b5:0x57304ffc6ab87f49!8m2!3d33.6210577!4d-112.0299849!16s%2Fg%2F11v9zg890_!19sChIJtYW9fLJzK4cRSX-4avxPMFc,,,,,,,,,,,,,,frontline_communication,2,"They damaged my condenser fins and didn't tell me. Noticed later. When I called, they denied it.","They ""repaired"" my AC but it stopped working again a week later. Charged another diagnostic fee to look at it. No accountability.",,,0,0,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;frontline_communication,,ok,,164,4.9,62,70,https://americahomeservicesllc.com/phoenix/,https://www.google.com/maps/place/America%E2%80%99s+Home+Services+LLC/data=!4m7!3m6!1s0x872b73b27cbd85b5:0x57304ffc6ab87f49!8m2!3d33.6210577!4d-112.0299849!16s%2Fg%2F11v9zg890_!19sChIJtYW9fLJzK4cRSX-4avxPMFc?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_americahomeservicesllc.com_7x,FALSE,,0,FALSE,FALSE,,,,,,,
C,39.55,14.55,25.0,,phone,0,phoenix,Arizona Air Plumbing & Electrical,info@arizona-air.com,info@arizona-air.com,agent_browser_crawl,+1 602-376-2075,,http://www.arizona-air.com,"8260 E Raintree Dr #7, Scottsdale, AZ 85260, United States",https://www.google.com/maps/place/Arizona+Air+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x872b75225e5d7cbb:0xd31a3d7e77275c8!8m2!3d33.6197207!4d-111.9026556!16s%2Fg%2F11jt3pnf2r!19sChIJu3xdXiJ1K4cRyHVy59ejMQ0,,,,,,,,,,,,,,calls_unanswered,2,"I got a new Bosch AC/heater from them and have had serious problems ever since, with no resolution. The unit compressor is way too loud and it wakes me up at night. My old cheap unit never made noises in the 10 years I had it. This brand new, top of the line unit he sold is supposed to be the quietest one available, but it is the loudest unit I have ever heard and multiple independent technicians agree the compressor noise is not normal for this unit. It is difficult to get Arizona Air to respond to any warranty or service calls. Often they will take 10+ days to reply to a call or text, if at all. I never got a response when I requested to schedule winter maintenance (which is required to keep the warranty active) so I had to have it serviced by a 3rd party. He sold a Bosch unit, but none of his workers were Bosch accredited or trained, resulting in a bad install and set up. It is also very difficult to get any troubleshooting done from workers who are not even familiar with this unit, as they continually say they only know Trane units. But he has refused to send out a Bosch Technician. There were multiple problems with the installation, including driving nails through my new roof, voiding the roofing warranty and resulting in a leak with stains on my ceiling. Also failed to specify and install correct size roof jack and return duct. Roof opening is undersized for the size unit he sold. Multiple issues of poor workmanship including a dented elbow, improperly installed vibration pads, sealing tape that is already peeling off, condensate drain that separated, condensate line installed above drain pan, holes that were not sealed, fan that was wired incorrectly, thermostat set up wrong, temperature sensor is out of specifcation. It is now more than 7 months later, and I still have no resolution on most issues, the few resolved were done at my own expense hiring a certified technician from 3rd parties. He hasn’t honored the 100% satisfaction guarantee, he does not provide superior workmanship and there is no 24/7 hour hotline or same day service as claimed on their website.This is my worst experience with a cooling/heating company ever.",,,,1,,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,calls_unanswered;followup_dropped,,ok,,9,4,1,8,http://www.arizona-air.com/,https://www.google.com/maps/place/Arizona+Air+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x872b75225e5d7cbb:0xd31a3d7e77275c8!8m2!3d33.6197207!4d-111.9026556!16s%2Fg%2F11jt3pnf2r!19sChIJu3xdXiJ1K4cRyHVy59ejMQ0?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_5x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
