tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,phone_normalized,website,address,google_maps_link,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,all_pain_categories,all_recommended_services,crawl_status,research_note
B,44.06,phoenix,Thomas Dental,,thomasdental@mb2dental.com,web_search,+1 623-455-6668,,https://thomasdentalphx.com/?utm_source=google.com&utm_medium=business+profile&utm_campaign=,"2546 E Thomas Rd, Phoenix, AZ 85016, United States",https://www.google.com/maps/place/Thomas+Dental/data=!4m7!3m6!1s0x872b6ca2bc0f1247:0x2eb64f5293c1af02!8m2!3d33.4805563!4d-112.0260627!16s%2Fg%2F1vgx16lr!19sChIJRxIPvKJsK4cRAq_Bk1JPti4?authuser=0&hl=en&rclk=1,,,,,Dr. Jaclyn Orozco;Jaclyn Orozco,staff_rude_front_desk,4,"scheduled an appointment at Thomas Dental for a routine cleaning and was extremely disappointed with the experience.

Before conducting any examination, the male hygienist immediately began discussing products he wanted to sell, stating that I needed prescription toothpaste and that he does not prov",I think he can use a better desk lady for booking appointments. She was very rude today 11/11/2025,1,1,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,768,4.8,46,712,TRUE,dso_email_domain:mb2dental.com,FALSE,,1,FALSE,FALSE,,https://www.facebook.com/thomasdentalphx,https://www.instagram.com/thomasdentalphx/,https://www.linkedin.com/company/thomas-dental,,,,staff_rude_front_desk;long_wait_in_chair;insurance_verification_missing;missed_calls_unreachable,AI Receptionist (consistent tone);Insurance Eligibility Verification Workflow;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
B,43.24,tampa,Carrollwood Village Dental,,carrollwoodvillagedental@aspidamail.com,web_search,+1 813-961-2200,,https://www.carrollwoodvillagedental.com/,"4536 W Village Dr, Tampa, FL 33624, United States",https://www.google.com/maps/place/Carrollwood+Village+Dental/data=!4m7!3m6!1s0x88c2c060bd5e432f:0x58f7a26c16f4ce!8m2!3d28.072797!4d-82.522261!16s%2Fg%2F1tp1zlpn!19sChIJL0NevWDAwogRzvQWbKL3WAA?authuser=0&hl=en&rclk=1,,,,,,missed_calls_unreachable,5,"Haven’t been to the place so I can’t speak to that. Signed up for a monthly membership online, and went to cancel it same day because I got dental insurance instead. Called and left a voicemail with all my info and requested a cancellation. Never heard back about that. Next month I see a charge for",Winning because I was having paid in one of my teeth they did an exam the first day said that I needed to have a crown winning two days later to start the procedure where they then had to send me for an emergency root canal the same day the office then proceeded to follow up knowing that I had a two,1,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,411,4.8,14,410,TRUE,dso_email_domain:aspidamail.com,FALSE,,1,FALSE,FALSE,,,,,,,,staff_rude_front_desk;long_wait_in_chair;missed_calls_unreachable;recall_followup_missing;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Outbound Recall Campaigns;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),no_email_found,
B,42.55,tampa,Ideal Dental Brandon,,,,+1 813-849-0002,,https://www.myidealdental.com/brandon/?utm_source=organic&utm_medium=soci&utm_campaign=websiteurl,"1564 W Brandon Blvd, Brandon, FL 33511, United States",https://www.google.com/maps/place/Ideal+Dental+Brandon/data=!4m7!3m6!1s0x88c2cf6d27d09133:0xb8425d20611c028d!8m2!3d27.9388308!4d-82.308035!16s%2Fg%2F11p0bqv93x!19sChIJM5HQJ23PwogRjQIcYSBdQrg?authuser=0&hl=en&rclk=1,,,,,,insurance_verification_missing,6,"The pros are the business hours and the appointment availability,  but the pricing was messed up, and I almost got charged too much.
I was quoted a different (significantly cheaper) price from the Wesley Chapel location, but I came here b/c they had earlier appointment times. The receptionist did he","To be totally honest I was very pleased with my first few visits and cleanings with IDEAL Dental. I did notice that my dentist had changed a few times while being a patient. But that was even ok. Until, my recent visit not so much. I went in for a routine cleaning, and also due to a tooth chipping.",3,1,Insurance Eligibility Verification Workflow,silverthreadlabs.com/services/workflow-automation,382,4.7,32,381,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,insurance_verification_missing;billing_errors;staff_rude_front_desk;language_barrier_spanish;long_wait_in_chair;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Insurance Eligibility Verification Workflow;Multilingual (Spanish) Voice Agent;Workflow Automation (Scheduling),,
B,41.82,tampa,Klement Family Dental | Old Northeast,,,,+1 727-387-8269,,https://www.stpetedentist.com/locations/old-northeast/,"425 22nd Ave N, St. Petersburg, FL 33704, United States",https://www.google.com/maps/place/Klement+Family+Dental+%7C+Old+Northeast/data=!4m7!3m6!1s0x88c2e175a00a16cd:0x7fb3b6e548bce48c!8m2!3d27.7924144!4d-82.6392467!16s%2Fg%2F11hf3l7zkv!19sChIJzRYKoHXhwogRjOS8SOW2s38?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,3,I had a tooth extracted here on a Saturday and the staff never called in my prescriptions. I then called the emergency line and left a message and no one called me back. So I got to sit at home in extreme pain all weekend because someone decided not to do their job. I will never go back here and I w,"We like Klement because they have evening and weekend hours and they have a lot of stuff.  However, it’s annoying that not only do you need to review every form, every visit but that the input devices don’t work.",1,3,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,1381,4.8,52,1000,TRUE,shared_hostname_stpetedentist.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;after_hours_emergency;recall_followup_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Outbound Recall Campaigns,,
B,40.28,austin,myDental at Norwood Park,,,,+1 512-815-3520,,https://www.mydental.com/locations/norwood-park/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1045 Norwood Park Blvd Ste 103, Austin, TX 78753, United States",https://www.google.com/maps/place/myDental+at+Norwood+Park/data=!4m7!3m6!1s0x8644c985dc7f5e4b:0x287521b615b8e5de!8m2!3d30.3378389!4d-97.6926965!16s%2Fg%2F11fxb6rjmn!19sChIJS15_3IXJRIYR3uW4FbYhdSg?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,4,Don’t have a car accident or any kind of emergency before your appointment because you can’t escape the $100 late fee. God forbid u have a heart attack and have to be taken to the ER,I will never be back to this facility. I schedule my first appointment here over a month ago due to having a bad toothache. I mentioned it to dentist she told me I have a cavity and the teeth needs a filling. She prescribed pain medication for me.I came back for a a second visit for a teeth cleaning,1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,1239,4.9,20,1000,TRUE,shared_hostname_mydental.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,,long_wait_in_chair;staff_rude_front_desk;insurance_verification_missing;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Workflow Automation (Scheduling),,
B,38.74,austin,Rose Dental Group - North Austin,,,,+1 737-263-4290,,https://www.rosedental.com/,"12601 Metric Blvd #2A, Austin, TX 78727, United States",https://www.google.com/maps/place/Rose+Dental+Group+-+North+Austin/data=!4m7!3m6!1s0x8644cebc82928f23:0xc142cc27f70383c0!8m2!3d30.4153844!4d-97.6895344!16s%2Fg%2F1tp08hr2!19sChIJI4-SgrzORIYRwIMD9yfMQsE?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,4,This place is billing is the worst! We’re still waiting for a simple refund from them and they refuse to pay. Our insurance has been in contact with them about the funds since July and we still haven’t seen the funds even though they said it would take 6 weeks. What a joke at this point and very unp,My initial experience with the office in 2022 was great. Easy to schedule online and I was able to schedule all my appointments for the year in advanced. My only issue with scheduling was they did not receive the paperwork I filled out online before my appointment. I needed to fill it out in person.,1,1,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,602,4.8,27,601,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;billing_errors;after_hours_emergency;missed_calls_unreachable,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Voice AI for Dental (AI Receptionist),,
B,38.61,tampa,Sage Dental of Brandon,info@mysagedental.com,info@mysagedental.com,,+1 813-522-3677,,https://mysagedental.com/brandon/?utm_source=Google&utm_medium=Business_Listing,"2114 W Brandon Blvd, Brandon, FL 33511, United States",https://www.google.com/maps/place/Sage+Dental+of+Brandon/data=!4m7!3m6!1s0x88c2cf94a8a18cf5:0xb228d09be056165e!8m2!3d27.9384401!4d-82.3190323!16s%2Fg%2F11k4432z7h!19sChIJ9YyhqJTPwogRXhZW4JvQKLI?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,4,Run away! They create a crazy care plan throw all kinds of numbers at you. Will take insurance info and also carecredit card information and take payment fot services on both. Then when you call to resolve issue you send all requested information and they never call you to fix it and place you on ho,"I didn’t even get to make it to my appointment because the appointment setter decided that since I didn’t answer her calls and only confirmed online AND filled out all my pre-paperwork that I wasn’t coming. First off this is unprofessional, if I filled out all my papers and confirmed online you shou",1,1,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,253,4.3,45,253,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;staff_rude_front_desk;no_show_reminder_missing;language_barrier_spanish,AI Receptionist (consistent tone);Automated Appointment Reminders;Multilingual (Spanish) Voice Agent;Voice AI for Dental (AI Receptionist),,
B,37.85,tampa,South Tampa Dentistry,,southtampa@mydentistgroup.com,web_search,+1 813-835-0090,,http://southtampadentistry.com/,"3308 S Dale Mabry Hwy, Tampa, FL 33629, United States",https://www.google.com/maps/place/South+Tampa+Dentistry/data=!4m7!3m6!1s0x88c2c33190060703:0x56040e2a9988211a!8m2!3d27.9151115!4d-82.5056779!16s%2Fg%2F1tf2yl76!19sChIJAwcGkDHDwogRGiGImSoOBFY?authuser=0&hl=en&rclk=1,,,,,Mark P McCaughey;Joshua A Wyatt,staff_rude_front_desk,3,This dentist office has good ratings because they are taking advantage of patients who don't know any better. I have had multiple cleanings at this office and a cavity filling. 2 years ago I came for a cleaning and almost left in tears because of how rude the dental hygienist was to me. She made me,"I wish I could give a better review because my own personal experience was not that bad but then my wife who is pregnant went in the next day.

First off she didn’t realize that she had to get an X-ray in order to get a cleaning so when she told the front desk lady that she was not going to get an X",1,1,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,4125,4.9,79,1000,TRUE,dso_email_domain:mydentistgroup.com,FALSE,,1,FALSE,FALSE,,https://facebook.com/368796893201829,https://www.instagram.com/southtampadentistry,,,,,staff_rude_front_desk;appointment_booking_delay;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI Appointment Booking,no_email_found,
B,36.52,austin,Forest Family Dentistry Research Blvd,,,,+1 512-358-4979,,https://www.forestfamily.com/,"10721 Research Blvd #B180, Austin, TX 78759, United States",https://www.google.com/maps/place/Forest+Family+Dentistry+Research+Blvd/data=!4m7!3m6!1s0x8644cc86579ebfb3:0xc9bf8f928cfaf8e2!8m2!3d30.3985042!4d-97.7442802!16s%2Fg%2F11byy4_l88!19sChIJs7-eV4bMRIYR4vj6jJKPv8k?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,5,"The doctor was in a hurry, I went for an emergency and she didn't explain reasons why this was happening, chat gpt gave me more info. Ended up going somewhere else, they suggested other treatment that it is helping me.","I used to love this place. I referred many friends and acquaintances to this office over the past 5-6 years because it was truly a pleasure to do business with them. I actually used to look forward to going to the dentist.

Not the case anymore. Over the past year this office has drastically decline",2,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,508,4.8,27,508,TRUE,shared_hostname_forestfamily.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;appointment_booking_delay;recall_followup_missing;long_wait_in_chair;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Outbound Recall Campaigns;Voice AI Appointment Booking;Workflow Automation (Scheduling),,
B,35.23,austin,Swish Dental East 4th,,,,+1 512-961-8817,,https://www.swishsmiles.com/location/east-austin-swish-dental,"1800E E 4th St Unit 136, Austin, TX 78702, United States",https://www.google.com/maps/place/Swish+Dental+East+4th/data=!4m7!3m6!1s0x8644b55ea3de08af:0x2822b337070c0299!8m2!3d30.2607679!4d-97.7235313!16s%2Fg%2F11h3ymxkdl!19sChIJrwjeo161RIYRmQIMBzezIig?authuser=0&hl=en&rclk=1,,,,,,missed_calls_unreachable,4,"UPDATED REVIEW (3 stars):
I was contacted by Adrian, the director of operations for Swish, to address the concerns I had (the same day I posted this review). Adrian listened to my frustrations, provided me with additional information on how appointments were made, and heard my concerns. They agreed",It’s next to impossible to get an appointment less than 3 months out. I managed to get one 2.5 months out. They called me the day before to reschedule because they had booked it wrong. They were unable to reschedule in a timely manner. I wanted to do Invisalign which requires frequent appointments b,3,2,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,648,4.7,42,610,TRUE,shared_hostname_swishsmiles.com_5x,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;staff_rude_front_desk;appointment_booking_delay;long_wait_in_chair,AI Receptionist (consistent tone);Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
B,33.67,austin,Westlake Pediatric Dentistry,fancybox_sprite@2x.png,fancybox_sprite@2x.png;fancybox_loading@2x.gif,,+1 512-732-0022,,https://www.westlakepediatricdentist.com/?utm_source=GMB+Listing&utm_medium=Organic,"5656 Bee Caves Rd Suite B104, Austin, TX 78746, United States",https://www.google.com/maps/place/Westlake+Pediatric+Dentistry/data=!4m7!3m6!1s0x865b357e17bae0a9:0xfeae9d05c2ff0ab3!8m2!3d30.2952928!4d-97.8246563!16s%2Fg%2F12qfzz62f!19sChIJqeC6F341W4YRswr_wgWdrv4?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,3,"Our daughter had an emergency and broke her tooth - the WPD team told us that even though it was an emergency, they would not see her for 5 days. We’ll take our business elsewhere.","If I could give zero stars, I would.

I picked my son up from school on Wednesday & he told me his adult tooth was loose & there was root discoloration. I called the office right away but apparently they close at 3. I called the emergency number multiple times but it would just hang up on me. There",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,777,4.9,24,682,TRUE,shared_hostname_westlakepediatricdentist.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;long_wait_in_chair;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Workflow Automation (Scheduling),,
B,31.21,tampa,"Bright Now! Dental & Orthodontics - Carrollwood, FL",,,,+1 813-968-8080,,https://www.brightnow.com/dental-office/tampa-dentist/21090/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,"14347 N Dale Mabry Hwy, Tampa, FL 33618, United States","https://www.google.com/maps/place/Bright+Now!+Dental+%26+Orthodontics+-+Carrollwood,+FL/data=!4m7!3m6!1s0x88c2c091f5f89eab:0x49306c1beda02ede!8m2!3d28.0777929!4d-82.5061718!16s%2Fg%2F1wyc53bz!19sChIJq5749ZHAwogR3i6g7RtsMEk?authuser=0&hl=en&rclk=1",,,,,,staff_rude_front_desk,3,"One and done. First and last visit. Where do I begin. I completed paperwork prior to my appointment and still waited over 30 and the waiting room was not crowded. The office manager does not have a professional manner. Apparently, the hygienist was running behind, so before I’m aware of what’s going","The Hygienist at Bright Now Dental in Carrollwood is very unprofessional and rude. My daughter had a scheduled appointment to have her teeth cleaned and was turned away by the Hygienist who stated that my daughter needed to see the Dentist before her teeth could be cleaned, it would have been nice i",1,1,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,468,4.6,45,468,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;long_wait_in_chair;insurance_verification_missing,AI Receptionist (consistent tone);Insurance Eligibility Verification Workflow;Workflow Automation (Scheduling),,
