tier,reachability_representative,metro,title,best_email,all_emails,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,pocs,primary_contact,primary_contact_channel
C,William Wingate,new york,"Wingate, Russotti, Shapiro, Moses & Halperin, LLP",wrs@wrslaw.com,wrs@wrslaw.com,+1 212-986-7353,https://www.wrshlaw.com,"420 Lexington Ave #2700, New York, NY 10170, United States","https://www.google.com/maps/place/Wingate,+Russotti,+Shapiro,+Moses+%26+Halperin,+LLP/data=!4m7!3m6!1s0x89c2590246d9dfcd:0x3e03a417eb926d8a!8m2!3d40.7527814!4d-73.9759322!16s%2Fg%2F1tscpy8z!19sChIJzd_ZRgJZwokRim2S6xekAz4",https://www.facebook.com/NYInjuryLawyers,https://www.instagram.com/wrsmhlaw/,https://www.linkedin.com/company/wingate-russotti-shapiro-&-halperin-llp/,,,https://www.youtube.com/@WRSMHlawyers,William Wingate,Founding / Name Partner,,William Wingate;Philip A. Russotti;Kenneth J. Halperin,William Wingate,https://www.linkedin.com/company/wingate-russotti-shapiro-&-halperin-llp/
C,Noah H. Kushlefsky,new york,Kreindler & Kreindler LLP,,,+1 212-687-8181,https://www.kreindler.com,"485 Lexington Ave 28th Floor, New York, NY 10017, United States",https://www.google.com/maps/place/Kreindler+%26+Kreindler+LLP/data=!4m7!3m6!1s0x89c258fd608baed5:0xabf65543b23f6e33!8m2!3d40.7542087!4d-73.9735521!16s%2Fg%2F1tdfv19f!19sChIJ1a6LYP1YwokRM24_skNV9qs,https://www.facebook.com/kreindlerlaw,https://www.instagram.com/kreindlerlaw/,,,,,Noah H. Kushlefsky,Managing Partner,,Noah H. Kushlefsky;James P. Kreindler,Noah H. Kushlefsky,nkushlefsky@kreindler.com
C,Michael D. Ribowsky,new york,Ribowsky Law Queens Personal Injury & Accident Lawyer,michaelr@ribowsky.com,michaelr@ribowsky.com,+1 718-659-5333,https://www.mrinjurylawyerny.com,"109-12 Jamaica Ave, Richmond Hill, NY 11418, United States",https://www.google.com/maps/place/Ribowsky+Law+Queens+Personal+Injury+%26+Accident+Lawyer/data=!4m7!3m6!1s0x89c260ab3cab82af:0x2d5f814225b916ac!8m2!3d40.6959023!4d-73.8382866!16s%2Fg%2F1tdz5rbp!19sChIJr4KrPKtgwokRrBa5JUKBXy0,https://www.facebook.com/ribowskylawny,https://www.instagram.com/ribowsky_law,https://www.linkedin.com/company/ribowskylaw,,,https://www.youtube.com/channel/UC-RfyGxwv1oR6Ze5g-vivPQ,Michael D. Ribowsky,Founding Attorney / Principal,,Michael D. Ribowsky;Mark Ribowsky,Michael D. Ribowsky,Michaelr@ribowsky.com
C,Sanders L. Denis,new york,Law Offices of Sanders L. Denis,,,+1 718-766-9007,http://www.sandersdenis.com,"80-05 Roosevelt Ave #200, Jackson Heights, NY 11372, United States",https://www.google.com/maps/place/Law+Offices+of+Sanders+L.+Denis/data=!4m7!3m6!1s0x89c25fa8e95e8ee7:0xe28d9d4c28db3a4e!8m2!3d40.7476896!4d-73.8855408!16s%2Fg%2F1tsr43nl!19sChIJ545e6ahfwokRTjrbKEydjeI,,,,,,,Sanders L. Denis,Founding Attorney,,Sanders L. Denis,Sanders L. Denis,sanders@sandersdenis.com
C,Adam Yohanan,new york,Yohanan Law,info@yohananlaw.com,info@yohananlaw.com;ayohanan@yohananlaw.com,+1 212-859-5041,http://yohananlaw.com,"1027 Grand St Unit 325, Brooklyn, NY 11211, United States",https://www.google.com/maps/place/Yohanan+Law/data=!4m7!3m6!1s0x89c25fa9f852ecf1:0x9bee50ee9b1f3970!8m2!3d40.7136928!4d-73.93442!16s%2Fg%2F11twdk44gq!19sChIJ8exS-KlfwokRcDkfm-5Q7ps,,https://www.instagram.com/yohananlawyer/,https://www.linkedin.com/company/yohanan,,https://www.tiktok.com/@yohananlaw,https://www.youtube.com/channel/UClz6rO1fE0wqI3o5bK1ir1Q,Adam Yohanan,Founder,,Adam Yohanan;Jessica Blanton;Ethan King,Adam Yohanan,info@yohananlaw.com
C,Yana Feldman,new york,New York Legacy Lawyers by Yana Feldman & Associates PLLC | Estate Planning Attorney,yana@yanafeldmanlaw.com,yana@yanafeldmanlaw.com,+1 718-713-8080,https://yanafeldmanlaw.com,"132 32nd St #301, Brooklyn, NY 11232, United States",https://www.google.com/maps/place/New+York+Legacy+Lawyers+by+Yana+Feldman+%26+Associates+PLLC+%7C+Estate+Planning+Attorney/data=!4m7!3m6!1s0x89c25b14319649c3:0xe3b6ec268804cfb1!8m2!3d40.6565705!4d-74.0026065!16s%2Fg%2F11k3s415hc!19sChIJw0mWMRRbwokRsc8EiCbstuM,https://www.facebook.com/yanafeldmanlaw/,https://www.instagram.com/yanafeldmanlaw/,,,,https://www.youtube.com/channel/UCetB9szUsMAGH9QRj5l6YxA,Yana Feldman,Founding Attorney / Principal,,Yana Feldman,Yana Feldman,https://twitter.com/YanaFeldmanLaw
C,Karen B. Soren,new york,Divorce Lawyer - Soren Law Group,hello@mindsaw.com,hello@mindsaw.com,+1 718-815-4500,https://sorenlaw.com,"900 South Ave #204, Staten Island, NY 10314, United States",https://www.google.com/maps/place/Divorce+Lawyer+-+Soren+Law+Group/data=!4m7!3m6!1s0x89c24e4adb351977:0x986fd988a1c59173!8m2!3d40.6171306!4d-74.1724273!16s%2Fg%2F1tfrhp6h!19sChIJdxk120pOwokRc5HFoYjZb5g,,https://www.instagram.com/sorenlawgrouppllc/,,,,,Karen B. Soren,Founder / Principal Attorney,,My Blog;Karen B. Soren,Karen B. Soren,karen@sorenlaw.com
C,Gina M. Sgarlato,new york,Sgarlato & Sgarlato PLLC,info@sgarlatolaw.com,info@sgarlatolaw.com,+1 718-273-7900,https://sgarlatolaw.com,"1444 Clove Rd, Staten Island, NY 10301, United States",https://www.google.com/maps/place/Sgarlato+%26+Sgarlato+PLLC/data=!4m7!3m6!1s0x89c24ef54fa40001:0xf73a7746e797952!8m2!3d40.6125649!4d-74.099885!16s%2Fg%2F11tk8_9dgt!19sChIJAQCkT_VOwokRUnl5bnSncw8,https://www.facebook.com/sgarlatolaw,https://www.instagram.com/sgarlatolaw/,,,,,Gina M. Sgarlato,Managing Partner,,Gina M. Sgarlato;Michael D. Fitzgerald;Mahnoor Syed,Gina M. Sgarlato,gsgarlato@sgarlatolaw.com
C,Richard Geller,new york,Richard Geller Esq.,Richard@gellerlawnyc.com,Richard@gellerlawnyc.com;gk@gklawnyc.com;ichard@gellerlawnyc.com;richard@gellerlawnyc.com,+1 718-727-5628,https://www.gellerlawnyc.com,"1110 South Ave, Staten Island, NY 10314, United States",https://www.google.com/maps/place/Richard+Geller+Esq./data=!4m7!3m6!1s0x89c2447b00d7ff49:0x5b1727bdc62d94e7!8m2!3d40.61396!4d-74.176957!16s%2Fg%2F11b63d_35g!19sChIJSf_XAHtEwokR55Qtxr0nF1s,https://www.facebook.com/GKLawNYC?ref=bookmarks,http://instagram.com/gklawnyc,,,,,Richard Geller,Founder / Owner,,Richard Geller,Richard Geller,Richard@gellerlawnyc.com
C,Dennis P. Ryan,new york,"Law Office of Dennis P. Ryan, P.C.",dryan@ryaninjuryfirm.com,dryan@ryaninjuryfirm.com,+1 212-441-4352,https://ryaninjuryfirm.com,"80-02 Kew Gardens Rd Ste 201, Kew Gardens, NY 11415, United States","https://www.google.com/maps/place/Law+Office+of+Dennis+P.+Ryan,+P.C./data=!4m7!3m6!1s0x89c25bc289a6fef3:0x5e062d78aaf861ac!8m2!3d40.7134206!4d-73.8311542!16s%2Fg%2F11qpzlxplx!19sChIJ8_6micJbwokRrGH4qngtBl4",https://www.facebook.com/lawofficeofdennispryan/,https://www.instagram.com/lawofficeofdennispryan/,,,,https://www.youtube.com/channel/UCK1BX-0HMcTOzJMXWBgPn8g,Dennis P. Ryan,Founder / Owner,,Dennis P. Ryan;Patrick Griesbach,Dennis P. Ryan,dryan@ryaninjuryfirm.com
C,Raymond Ragues,new york,Ragues PLLC Lawyers,ray@ragueslaw.com,ray@ragueslaw.com,+1 212-766-1100,https://www.ragueslaw.com,"521 5th Ave 17th floor, New York, NY 10175, United States",https://www.google.com/maps/place/Ragues+PLLC+Lawyers/data=!4m7!3m6!1s0x89c25fa8f79d655b:0xd01282f77eaa565d!8m2!3d40.7541557!4d-73.9799115!16s%2Fg%2F1tdvl2q5!19sChIJW2Wd96hfwokRXVaqfveCEtA,,,,,,https://youtube.com/channel/UCb0LfmgF9hs4lV1M2T1Vbzg,Raymond Ragues,Owner / Founding Attorney,,Raymond Ragues,Raymond Ragues,https://twitter.com/RaguesPLLC
C,Michael J. Gaffney,new york,"Michael J. Gaffney, Attorney at Law",mgaffney@thegaffneylawfirm.com,mgaffney@thegaffneylawfirm.com,+1 347-286-1937,https://www.thegaffneylawfirm.com,"1164 Victory Blvd, Staten Island, NY 10301, United States","https://www.google.com/maps/place/Michael+J.+Gaffney,+Attorney+at+Law/data=!4m7!3m6!1s0x89c24e60fa45812f:0xf4a56bd08ff19ecf!8m2!3d40.6165484!4d-74.1027528!16s%2Fg%2F1tc_xhy7!19sChIJL4FF-mBOwokRz57xj9BrpfQ",https://www.facebook.com/profile.php?id=100063792303021,,,,,,Michael J. Gaffney,Founding Attorney / Solo Practitioner,,Michael J. Gaffney,Michael J. Gaffney,mgaffney@thegaffneylawfirm.com
C,Alexander Gutierrez,new york,"A. Gutierrez Law Firm, P.C.",alex@agnylaw.com,alex@agnylaw.com,+1 516-249-4900,http://agnylaw.com,"93-20A Roosevelt Ave #3c, Jackson Heights, NY 11372, United States","https://www.google.com/maps/place/A.+Gutierrez+Law+Firm,+P.C./data=!4m7!3m6!1s0x89c25f90218e4447:0xbede8da86a09d44c!8m2!3d40.7486378!4d-73.8729253!16s%2Fg%2F11wxv4c2vk!19sChIJR0SOIZBfwokRTNQJaqiN3r4",https://facebook.com/,https://instagram.com/,https://linkedin.com/,,,https://youtube.com/,Alexander Gutierrez,Attorney,,Alexander Gutierrez,Alexander Gutierrez,alex@agnylaw.com
C,Jeffrey N. Markowicz,new york,Law Offices of Jeffrey N. Markowicz,jeffrey@markowiczlaw.com,jeffrey@markowiczlaw.com,+1 917-618-4047,https://www.markowiczlaw.com,"1 Liberty St Ste 2327, New York, NY 10006, United States",https://www.google.com/maps/place/Law+Offices+of+Jeffrey+N.+Markowicz/data=!4m7!3m6!1s0x89c25a1702a2ceab:0xb9d56f3ad590ac1!8m2!3d40.7097933!4d-74.0104525!16s%2Fg%2F1pxw7zxlb!19sChIJq86iAhdawokRwQpZrfNWnQs,https://www.facebook.com/Law-Offices-of-Jeffrey-N-Markowicz-310696589357899/;https://www.facebook.com/pages/category/Lawyer---Law-Firm/Law-Offices-of-Jeffrey-N-Markowicz-310696589357899/,,,,,,Jeffrey N. Markowicz,Founder / Principal Attorney,,Jeffrey N. Markowicz,Jeffrey N. Markowicz,jeffrey@markowiczlaw.com
C,Benjamin Katz,new york,"Benjamin Katz, Esq. P.C.",ben@bkatzlaw.com,ben@bkatzlaw.com,+1 646-775-3455,https://www.benjaminkatzesq.com,"52 Duane St 7th floor, New York, NY 10007, United States","https://www.google.com/maps/place/Benjamin+Katz,+Esq.+P.C./data=!4m7!3m6!1s0x89c259a775f8f6bf:0x5fe2e66a6da3e85d!8m2!3d40.7142121!4d-74.0039554!16s%2Fg%2F11gr4718c4!19sChIJv_b4dadZwokRXeijbWrm4l8",https://www.facebook.com/bkatzesqpc,https://www.instagram.com/bkatzesq/,,,,,Benjamin Katz,Founder / Principal Attorney (Estate Planning),,Benjamin Katz,Benjamin Katz,https://www.facebook.com/bkatzesqpc
C,,new york,Legal hand Bronx,bronxconnect@innovatingjustice.org,bronxconnect@innovatingjustice.org;crownheightsconnect@innovatingjustice.org;jamaicaconnect@innovatingjustice.org;press@innovatingjustice.org,+1 718-618-2057,https://www.innovatingjustice.org/programs/community-justice-connect,"3213 3rd Ave, Bronx, NY 10451, United States",https://www.google.com/maps/place/Legal+hand+Bronx/data=!4m7!3m6!1s0x89c2f59b16c9f4c5:0x8ececc40ab2a628f!8m2!3d40.8234952!4d-73.9092492!16s%2Fg%2F11y5m1mf8y!19sChIJxfTJFpv1wokRj2Iqq0DMzo4,,https://instagram.com/innovatingjustice;https://www.instagram.com/CommunityJusticeConnect,https://www.linkedin.com/company/center-for-justice-innovation,,https://www.tiktok.com/@innovatingjustice,https://www.youtube.com/@innovjustice,,,,,,
C,Lowrance Fisher,new york,"Fisher Stone, P.C.",,,+1 347-580-5332,https://fisherstonelaw.com,"360 New Dorp Ln, Staten Island, NY 10306, United States","https://www.google.com/maps/place/Fisher+Stone,+P.C./data=!4m7!3m6!1s0x89c249dd4161508d:0xc95c4354846d1ef!8m2!3d40.5708163!4d-74.1106685!16s%2Fg%2F11q8tnbt3q!19sChIJjVBhQd1JwokR79FGSDXElQw",https://www.facebook.com/fisherstonelaw/,https://www.instagram.com/fisherstonelaw/,https://www.linkedin.com/company/fisher-stone-law/,,https://www.tiktok.com/@fisherstonelaw,https://www.youtube.com/channel/UCT2N5Ai4y55_91eMfs8ptiw,Lowrance Fisher,Founding Partner,,Lowrance Fisher;Gregory Stone;Jessica Yakubov,Lowrance Fisher,lowrance@fisherstonelaw.com
C,Robert M. Fox,new york,The Law Offices of Robert M. Fox,robert@rfoxlaw.com,robert@rfoxlaw.com,+1 212-867-9595,http://rfoxlaw.com,"720 E 151st St, Bronx, NY 10455, United States",https://www.google.com/maps/place/The+Law+Offices+of+Robert+M.+Fox/data=!4m7!3m6!1s0x89c2f50ebfc80263:0x8a24ab760b0ead96!8m2!3d40.8148865!4d-73.908127!16s%2Fg%2F11ny3z8sr3!19sChIJYwLIvw71wokRlq0OC3arJIo,https://www.facebook.com/RFoxLaw-147418278641631/,,,https://www.yelp.com/biz/the-law-offices-of-robert-m-fox-new-york,,https://www.youtube.com/channel/UC588FuVkmvVlYkdNuPXks4A,Robert M. Fox,Founder / Managing Attorney,,Robert M. Fox;Susan Adler;Top Bankruptcy,Robert M. Fox,https://www.facebook.com/RFoxLaw-147418278641631/
C,Sharon K. Covino,new york,The Law Office of Sharon K. Covino,sharon@covinolaw.com,sharon@covinolaw.com,+1 917-818-4806,http://www.covinolaw.com,"1110 South Ave, Staten Island, NY 10314, United States",https://www.google.com/maps/place/The+Law+Office+of+Sharon+K.+Covino/data=!4m7!3m6!1s0x89c24da265a0292f:0xd23e7ebea3886d2e!8m2!3d40.6139964!4d-74.1769329!16s%2Fg%2F11n0rpwt4d!19sChIJLymgZaJNwokRLm2Io75-PtI,https://www.facebook.com/covinolaw/,http://www.instagram.com/covino_law;https://www.instagram.com/p/CKG2PJgBzrx/;https://www.instagram.com/p/CKZdZ33BwpJ/;https://www.instagram.com/p/CKofcfOh7_p/;https://www.instagram.com/p/CLMm55EBWtB/;https://www.instagram.com/p/CLkZChzhAgN/;https://www.instagram.com/p/CLwyevIBXR8/;https://www.instagram.com/p/CMKe7pahLth/,,,,,Sharon K. Covino,Founder / Attorney (former prosecutor),,Sharon K. Covino;Top Criminal;Do You,Sharon K. Covino,sharon@covinolaw.com
C,Robert M. Fox,new york,Bankruptcy Lawyer Brooklyn,robert@rfoxlaw.com,robert@rfoxlaw.com,+1 646-980-3577,http://rfoxlaw.com,"345 Jay St, Brooklyn, NY 11201, United States",https://www.google.com/maps/place/Bankruptcy+Lawyer+Brooklyn/data=!4m7!3m6!1s0x89c25b4ef7c0ab35:0xad182dab6da60418!8m2!3d40.692869!4d-73.9870495!16s%2Fg%2F11ny3zst83!19sChIJNavA905bwokRGASmbastGK0,https://www.facebook.com/RFoxLaw-147418278641631/,,,https://www.yelp.com/biz/the-law-offices-of-robert-m-fox-new-york,,https://www.youtube.com/channel/UC588FuVkmvVlYkdNuPXks4A,Robert M. Fox,Founder / Principal Attorney,,Robert M. Fox;Susan Adler;Top Bankruptcy,Robert M. Fox,https://www.facebook.com/RFoxLaw-147418278641631/
C,Darren Aronow,new york,Aronow Law Princes Bay: Bankruptcy Attorney,dana@dalawpc.com,dana@dalawpc.com;darren@dalawpc.com;franklin@resourcerealtyny.com;jaime.r@aronowlaw.com;jessica.m@aronowlaw.com;kevin.r@aronowlaw.com;malini.s@aronowlaw.com;site.reports@pageauthority.com,+1 917-920-9306,https://aronowlaw.com,"117 Station Ave, Staten Island, NY 10309, United States",https://www.google.com/maps/place/Aronow+Law+Princes+Bay:+Bankruptcy+Attorney/data=!4m7!3m6!1s0x89c3b582d8a557cb:0xe68c191743b7c029!8m2!3d40.5230913!4d-74.220448!16s%2Fg%2F11zj89w36w!19sChIJy1el2IK1w4kRKcC3QxcZjOY,https://www.facebook.com/AronowLawPC/,,https://www.linkedin.com/company/aronow-law-p-c/,,,,Darren Aronow,Managing Attorney / Founder,,Darren Aronow;Dana Aronow,Darren Aronow,info@aronowlaw.com
C,Stuart Price,new york,Resolve Law Group | Price Law Group,stuart@resolvelawgroup.com,stuart@resolvelawgroup.com;info@resolvelawgroup.com,+1 800-884-6000,https://resolvelawgroup.com,"450 7th Ave, New York, NY 10123, United States",https://www.google.com/maps/place/Resolve+Law+Group+%7C+Price+Law+Group/data=!4m7!3m6!1s0x89c259ac2cc2fb49:0xaf90898c57b6e1c1!8m2!3d40.7514107!4d-73.9907315!16s%2Fg%2F1tgj9r31!19sChIJSfvCLKxZwokRweG2V4yJkK8,https://www.facebook.com/AmericaConsumerLawFirm,https://www.instagram.com/resolvelawgroup/,https://www.linkedin.com/company/resolvelawgroup/,,,,Stuart Price,Attorney / Firm Principal (Price Law Group),,Stuart Price,Stuart Price,info@resolvelawgroup.com
C,Juval O. Scott,new york,The Bronx Defenders,info@bronxdefenders.org,info@bronxdefenders.org;media@bronxdefenders.org,+1 718-838-7878,http://www.bronxdefenders.org,"360 E 161st St, Bronx, NY 10451, United States",https://www.google.com/maps/place/The+Bronx+Defenders/data=!4m7!3m6!1s0x89c2f5cad5e395cd:0x43a4068addd35845!8m2!3d40.8244365!4d-73.9152726!16s%2Fg%2F1tmxgh43!19sChIJzZXj1cr1wokRRVjT3YoGpEM,https://www.facebook.com/bronxdefenders,https://www.instagram.com/bronxdefenders/,https://www.linkedin.com/company/the-bronx-defenders/,,,https://www.youtube.com/bronxdefenders,Juval O. Scott,Executive Director,,Juval O. Scott;Wesley Caines;Amarah Sedreddine;Robyn Mar;Lijo Varghese,Juval O. Scott,https://www.linkedin.com/company/the-bronx-defenders/
C,Rick Kramer,new york,The Divorce Center,divorce911@thedivorcecenter.com,divorce911@thedivorcecenter.com,+1 800-762-3111,https://thedivorcecenter.com,"146 W 72nd St, New York, NY 10023, United States",https://www.google.com/maps/place/The+Divorce+Center/data=!4m7!3m6!1s0x89c2588a491397df:0x8b752269547d35d!8m2!3d40.7778955!4d-73.980581!16s%2Fg%2F1tf6n382!19sChIJ35cTSYpYwokRXdNHlSZStwg,https://www.facebook.com/thedivorcecenter/,,https://www.linkedin.com/company/divorce-center,,,,Rick Kramer,President,,Rick Kramer,Rick Kramer,divorce911@thedivorcecenter.com
C,Patrick J. Wynne,new york,The Law Office of Patrick J Wynne,,,+1 718-828-8270,http://www.patrickjwynne.com,"3453 E Tremont Ave, Bronx, NY 10465, United States",https://www.google.com/maps/place/The+Law+Office+of+Patrick+J+Wynne/data=!4m7!3m6!1s0x89c28b479d26ae75:0x238f021ac3e796c9!8m2!3d40.8322974!4d-73.8272348!16s%2Fg%2F11g3_3hkw9!19sChIJda4mnUeLwokRyZbnwxoCjyM,,,,,,,Patrick J. Wynne,Owner / Founder,,Patrick J. Wynne,Patrick J. Wynne,patrick@pwynnelaw.com
C,Jeffrey L. Weinstein,new york,The Law Office of Jeffrey L. Weinstein,j.weinstein@jlwlawoffices.com,j.weinstein@jlwlawoffices.com,+1 212-693-3737,https://www.jlwlawoffices.com,"225 Broadway Ste 3800, New York, NY 10007, United States",https://www.google.com/maps/place/The+Law+Office+of+Jeffrey+L.+Weinstein/data=!4m7!3m6!1s0x89c25a1858bf530b:0x564434cb17fd7c3d!8m2!3d40.7118568!4d-74.0085967!16s%2Fg%2F1tfjx60n!19sChIJC1O_WBhawokRPXz9F8s0RFY,,,,,,,Jeffrey L. Weinstein,Founder / Principal Attorney,,Jeffrey L. Weinstein;New York,Jeffrey L. Weinstein,
C,James Helm,new york,TopDog Law Personal Injury Lawyers,whiteglove@topdoglaw.com,whiteglove@topdoglaw.com,+1 516-788-8852,https://topdoglaw.com/locations/new-york-ny/personal-injury-lawyer,"305 E 204th St, Bronx, NY 10467, United States",https://www.google.com/maps/place/TopDog+Law+Personal+Injury+Lawyers/data=!4m7!3m6!1s0x89c2f3b0e0c57b2f:0x17b22280d1e0f0c8!8m2!3d40.8730352!4d-73.8783155!16s%2Fg%2F11vd60qc3b!19sChIJL3vF4LDzwokRyPDg0YAishc,https://www.facebook.com/TopDogLaw/,https://www.instagram.com/topdoglaw,https://www.linkedin.com/company/topdoglaw,,,,James Helm,Founder / Attorney,,James Helm;Blake Swan;Christopher Kellam,James Helm,https://www.linkedin.com/company/topdoglaw
C,Eli Babaev,new york,"The Law Office of Eli Babaev, P.C.",lawoffice@babaevlaw.com,lawoffice@babaevlaw.com,+1 718-205-4477,http://www.babaevlaw.com,"118-35 Queens Blvd Ste 1230 (12th Fl, Forest Hills, NY 11375, United States","https://www.google.com/maps/place/The+Law+Office+of+Eli+Babaev,+P.C./data=!4m7!3m6!1s0x89c25e306bae4417:0xa034ff4dbe08db31!8m2!3d40.7148579!4d-73.8311108!16s%2Fg%2F1ptzdm8_9!19sChIJF0SuazBewokRMdsIvk3_NKA",,,,,,,Eli Babaev,Founder / Principal Attorney,,Eli Babaev,Eli Babaev,lawoffice@babaevlaw.com
C,Leona S. Krasner,new york,"Krasner Law, PLLC",leona@lkrasner.com,leona@lkrasner.com,+1 917-589-6519,https://lkrasner.com/family-law-attorney-nyc,"99 Park Ave Rm 810, New York, NY 10016, United States","https://www.google.com/maps/place/Krasner+Law,+PLLC/data=!4m7!3m6!1s0x89c2595eb01f4539:0xba342f8f867920d3!8m2!3d40.7501421!4d-73.9782738!16s%2Fg%2F11l5v7wxlj!19sChIJOUUfsF5ZwokR0yB5ho8vNLo",https://www.facebook.com/krasnerlaw/,,https://www.linkedin.com/company/krasner-law-pllc,,,,Leona S. Krasner,Founder & Managing Partner,,Leona S. Krasner;Austin Nalaboff;Antony Anisman,Leona S. Krasner,Leona@Lkrasner.com
C,James Helm,new york,TopDog Law Personal Injury Lawyers,whiteglove@topdoglaw.com,whiteglove@topdoglaw.com,+1 718-814-9438,https://topdoglaw.com/locations/new-york-ny/personal-injury-lawyer,"251 E 5th St Unit 1 Suite 400-3, Brooklyn, NY 11218, United States",https://www.google.com/maps/place/TopDog+Law+Personal+Injury+Lawyers/data=!4m7!3m6!1s0x89c25bc2ebe71daf:0xd33df1aff00326f5!8m2!3d40.6464942!4d-73.9758271!16s%2Fg%2F11x872b8v8!19sChIJrx3n68JbwokR9SYD8K_xPdM,https://www.facebook.com/TopDogLaw/,https://www.instagram.com/topdoglaw,https://www.linkedin.com/company/topdoglaw,,,,James Helm,Founder & Attorney,,James Helm;Blake Swan;Christopher Kellam,James Helm,https://www.linkedin.com/company/topdoglaw
C,Rifat A. Harb,new york,Rifat A. Harb Law Offices,harblaw@harbesq.com,harblaw@harbesq.com,+1 718-726-6860,https://www.rifatharb.com,"25-69 Steinway St, Astoria, NY 11103, United States",https://www.google.com/maps/place/Rifat+A.+Harb+Law+Offices/data=!4m7!3m6!1s0x89c25f402240d8cd:0xc24b3cf649578f45!8m2!3d40.7661573!4d-73.9128945!16s%2Fg%2F1tfpkr8z!19sChIJzdhAIkBfwokRRY9XSfY8S8I,https://www.facebook.com/pages/Harb-Rifat-A/122137084509637,,,,,,Rifat A. Harb,Founder & Lead Attorney,,Rifat A. Harb,Rifat A. Harb,Harblaw@harbesq.com
C,Eric Richman,new york,The Law Offices of Eric Richman,cropped-Favicon@512px-32x32.png,cropped-Favicon@512px-32x32.png;cropped-Favicon@512px-192x192.png;cropped-Favicon@512px-180x180.png;cropped-Favicon@512px-270x270.png;cropped-favicon@512px-180x180.png;cropped-favicon@512px-192x192.png;cropped-favicon@512px-270x270.png;cropped-favicon@512px-32x32.png;info@richman-law.com,+1 212-688-3965,https://richman-law.com,"641 Lexington Ave 14th Floor, New York, NY 10022, United States",https://www.google.com/maps/place/The+Law+Offices+of+Eric+Richman/data=!4m7!3m6!1s0x89c258e8d6d7ff99:0xa5dac59c13151b74!8m2!3d40.7589869!4d-73.9697225!16s%2Fg%2F1tlgyw4n!19sChIJmf_X1uhYwokRdBsVE5zF2qU,,,,,,,Eric Richman,Founder / Owner,,Eric Richman;New York,Eric Richman,info@richman-law.com
C,Adam L. Shapiro,new york,"Adam L. Shapiro & Associates, P.C. – Personal Injury & Motorcycle Accident Lawyers in Queens & Forest Hills NYC",adam@shapirolawoffice.com,adam@shapirolawoffice.com,+1 718-261-8500,https://www.shapirolawoffice.com,"70-20 Austin St Apt 111, Forest Hills, NY 11375, United States","https://www.google.com/maps/place/Adam+L.+Shapiro+%26+Associates,+P.C.+%E2%80%93+Personal+Injury+%26+Motorcycle+Accident+Lawyers+in+Queens+%26+Forest+Hills+NYC/data=!4m7!3m6!1s0x89c25e214a193591:0x20a4049cf0e7436c!8m2!3d40.7206235!4d-73.8465457!16s%2Fg%2F1td_clzw!19sChIJkTUZSiFewokRbEPn8JwEpCA",,,,,,,Adam L. Shapiro,Founder & Principal Attorney,,Adam L. Shapiro,Adam L. Shapiro,adam@shapirolawoffice.com
C,,new york,Metro Injury Law,firm@metrolawpllc.com,firm@metrolawpllc.com,+1 718-799-2222,http://metrolawpllc.com,"99-02 Metropolitan Ave, Forest Hills, NY 11375, United States",https://www.google.com/maps/place/Metro+Injury+Law/data=!4m7!3m6!1s0x89c25f0258a7f1e5:0xaec18f5506f08d7f!8m2!3d40.710647!4d-73.853592!16s%2Fg%2F11vf6d2qfv!19sChIJ5fGnWAJfwokRf43wBlWPwa4,https://facebook.com/metro,,https://linkedin.com/metro,,,,,,,,,
